ID_cleaned,skill_name,salary_usd
4581,Git,45004
4582,Git,88646
4587,Git,105012
4601,Git,54480
4602,Git,53990
4607,Git,75242
4610,Git,157033
4619,Git,98296
4628,Git,205530
4629,Git,51498
4640,Git,78028
4643,Git,150003
4656,Git,181504
4663,Git,97414
4666,Git,118976
4672,Git,91410
4676,Git,74388
4683,Git,61792
4685,Git,204677
4686,Git,164267
4687,Git,107543
4689,Git,157666
4690,Git,101450
4692,Git,77441
4695,Git,103156
4699,Git,212918
4709,Git,102275
4710,Git,119047
4712,Git,43989
4715,Git,57692
4717,Git,155427
4739,Git,128919
4752,Git,111674
4753,Git,107349
4761,Git,148524
4762,Git,88895
4763,Git,82960
4765,Git,49041
4782,Git,118205
4788,Git,159311
4822,Git,97742
4835,Git,220236
4836,Git,111722
4851,Git,103182
4854,Git,106370
4862,Git,90930
4877,Git,93777
4879,Git,58961
4886,Git,83976
4888,Git,81667
4908,Git,123622
4921,Git,134083
4929,Git,69641
4935,Git,206886
4938,Git,55954
4939,Git,214206
4942,Git,115528
4943,Git,93102
4949,Git,57612
4975,Git,78575
4981,Git,82304
4984,Git,46291
4991,Git,49624
4992,Git,78968
4994,Git,71342
5006,Git,172202
5008,Git,94844
5015,Git,81867
5017,Git,130445
5024,Git,63265
5034,Git,163410
5035,Git,51802
5037,Git,87753
5041,Git,80369
5042,Git,73328
5045,Git,112840
5046,Git,106633
5058,Git,70992
5059,Git,74401
5064,Git,196688
5069,Git,73980
5070,Git,124242
5080,Git,112684
5082,Git,87292
5088,Git,135093
5093,Git,62471
5097,Git,98606
5101,Git,94600
5104,Git,124633
5106,Git,195002
5107,Git,53082
5114,Git,108212
5116,Git,92281
5124,Git,176189
5129,Git,76318
5136,Git,90491
5137,Git,258989
5149,Git,78878
5150,Git,246672
5153,Git,284008
5157,Git,104199
5168,Git,62916
5174,Git,111980
5178,Git,132353
5188,Git,168019
5191,Git,72768
5201,Git,141119
5206,Git,43368
5207,Git,121736
5210,Git,76571
5212,Git,104657
5213,Git,67537
5215,Git,98259
5235,Git,168972
5238,Git,103051
5239,Git,183812
5247,Git,97121
5265,Git,232414
5266,Git,131030
5276,Git,86206
5287,Git,59448
5296,Git,195302
5298,Git,215337
5304,Git,67274
5306,Git,96353
5309,Git,168195
5319,Git,172071
5322,Git,154020
5327,Git,58031
5335,Git,138378
5336,Git,101403
5346,Git,87812
5350,Git,83280
5352,Git,130005
5359,Git,110775
5367,Git,113006
5368,Git,50457
5369,Git,102198
5374,Git,135054
5378,Git,173412
5386,Git,109523
5387,Git,100715
5391,Git,120590
5396,Git,75166
5405,Git,96548
5415,Git,41727
5418,Git,159181
5419,Git,145921
5430,Git,104970
5443,Git,98252
5449,Git,52041
5458,Git,107142
5462,Git,103869
5467,Git,168216
5471,Git,164053
5482,Git,106701
5483,Git,383142
5486,Git,91637
5500,Git,131544
5506,Git,164357
5507,Git,142133
5510,Git,165160
5518,Git,112477
5520,Git,81054
5525,Git,67537
5527,Git,113094
5533,Git,95063
5535,Git,264045
5537,Git,58610
5539,Git,218418
5544,Git,107066
5546,Git,193045
5560,Git,70747
5571,Git,271583
5577,Git,86724
5582,Git,63895
5584,Git,104787
5589,Git,210002
5595,Git,214097
5606,Git,61127
5608,Git,189578
5613,Git,50477
5641,Git,255881
5649,Git,113143
5657,Git,90451
5659,Git,61703
5660,Git,151110
5664,Git,78707
5665,Git,84015
5668,Git,163289
5669,Git,207873
5677,Git,53994
5679,Git,148781
5681,Git,175971
5689,Git,185737
5690,Git,135971
5694,Git,42193
5698,Git,55247
5700,Git,145272
5705,Git,101586
5710,Git,45876
5716,Git,208235
5718,Git,169471
5728,Git,201159
5732,Git,147346
5735,Git,69671
5738,Git,74353
5745,Git,69421
5746,Git,85549
5755,Git,82330
5758,Git,265390
5762,Git,73665
5769,Git,111106
5771,Git,151167
5775,Git,136105
5785,Git,176680
5805,Git,66539
5808,Git,227002
5817,Git,114743
5840,Git,94231
5842,Git,57312
5843,Git,126072
5847,Git,166296
5848,Git,66282
5872,Git,102509
5873,Git,160758
5879,Git,106174
5883,Git,78465
5904,Git,235058
5906,Git,119939
5914,Git,106426
5918,Git,80421
5921,Git,60003
5928,Git,75218
5930,Git,105876
5946,Git,165700
5951,Git,65949
5956,Git,42445
5961,Git,85056
5970,Git,61622
5989,Git,111745
5992,Git,165274
6018,Git,55981
6022,Git,141523
6031,Git,276154
6032,Git,58885
6048,Git,82741
6052,Git,184181
6057,Git,155652
6060,Git,119754
6061,Git,73048
6063,Git,38282
6073,Git,90639
6075,Git,63348
6080,Git,48119
6100,Git,77542
6102,Git,83920
6108,Git,79022
6118,Git,91514
6122,Git,64638
6124,Git,109601
6127,Git,94166
6137,Git,117641
6147,Git,170400
6151,Git,78361
6152,Git,79416
6155,Git,46093
6159,Git,150708
6170,Git,52976
6171,Git,58138
6172,Git,128677
6177,Git,66201
6178,Git,148647
6185,Git,102177
6191,Git,76525
6195,Git,35113
6206,Git,51401
6207,Git,111197
6210,Git,125240
6216,Git,83404
6221,Git,104155
6245,Git,85103
6252,Git,98308
6256,Git,114858
6262,Git,65236
6276,Git,118035
6292,Git,160415
6298,Git,90621
6299,Git,148650
6301,Git,260042
6311,Git,204393
6314,Git,70652
6321,Git,119194
6330,Git,105738
6334,Git,201006
6336,Git,74324
6345,Git,161183
6354,Git,53554
6359,Git,131714
6368,Git,206259
6382,Git,58808
6403,Git,111600
6407,Git,118097
6408,Git,251677
6410,Git,92769
6419,Git,119233
6427,Git,83539
6433,Git,78341
6436,Git,73782
6443,Git,67554
6445,Git,250699
6460,Git,203661
6461,Git,65569
6464,Git,296762
6465,Git,65756
6473,Git,196230
6474,Git,149091
6478,Git,237398
6479,Git,107304
6491,Git,52454
6499,Git,64403
6500,Git,123997
6502,Git,173970
6507,Git,100797
6520,Git,68546
6521,Git,241126
6536,Git,131006
6540,Git,36338
6542,Git,85340
6551,Git,36506
6554,Git,55067
6556,Git,83331
6566,Git,40032
6568,Git,128063
6579,Git,258797
6584,Git,53454
6592,Git,120166
6594,Git,37602
6596,Git,85714
6613,Git,133312
6618,Git,77350
6631,Git,92979
6636,Git,114368
6642,Git,144552
6647,Git,37236
6651,Git,277356
6652,Git,146048
6655,Git,273891
6658,Git,123203
6660,Git,175107
6661,Git,51723
6663,Git,160986
6668,Git,146929
6670,Git,59242
6682,Git,126912
6691,Git,96218
6694,Git,156865
6696,Git,85248
6697,Git,205825
6698,Git,87726
6701,Git,83312
6708,Git,103320
6712,Git,88881
6713,Git,107835
6714,Git,69851
6723,Git,66866
6726,Git,163874
6736,Git,107151
6740,Git,70439
6751,Git,49712
6765,Git,95195
6771,Git,97627
6772,Git,186282
6774,Git,69232
6775,Git,175308
6787,Git,110938
6792,Git,69641
6793,Git,99007
6794,Git,67267
6805,Git,137712
6821,Git,97538
6822,Git,163381
6827,Git,137900
6829,Git,216227
6830,Git,173425
6833,Git,97017
6836,Git,65329
6843,Git,128209
6852,Git,113254
6858,Git,256966
6860,Git,57892
6870,Git,146162
6872,Git,174326
6878,Git,84302
6883,Git,60780
6886,Git,103737
6890,Git,113053
6903,Git,45507
6906,Git,78557
6907,Git,80389
6910,Git,146889
6911,Git,101087
6928,Git,68975
6935,Git,254532
6936,Git,55604
6942,Git,47400
6954,Git,71615
6955,Git,37004
6964,Git,253076
6974,Git,51596
6977,Git,123743
6979,Git,84655
6980,Git,116899
6981,Git,53427
6993,Git,130725
7016,Git,132273
7026,Git,115661
7033,Git,156716
7036,Git,66838
7038,Git,133070
7044,Git,131033
7049,Git,111245
7054,Git,105132
7059,Git,46233
7064,Git,128396
7071,Git,305527
7073,Git,186923
7074,Git,74394
7086,Git,89765
7088,Git,220287
7089,Git,63549
7098,Git,107496
7100,Git,224141
7101,Git,88109
7103,Git,84927
7107,Git,206449
7120,Git,67619
7122,Git,47355
7136,Git,69973
7140,Git,92507
7141,Git,143699
7143,Git,93777
7146,Git,68223
7148,Git,87646
7154,Git,212411
7156,Git,76634
7158,Git,47470
7165,Git,51605
7167,Git,134902
7168,Git,130078
7172,Git,36134
7174,Git,52348
7176,Git,139759
7182,Git,199499
7190,Git,101929
7192,Git,70173
7193,Git,59191
7194,Git,179097
7197,Git,93231
7199,Git,158338
7201,Git,116274
7202,Git,60131
7204,Git,89090
7205,Git,55751
7207,Git,156745
7211,Git,154228
7218,Git,147119
7244,Git,112331
7253,Git,53084
7255,Git,122587
7260,Git,95611
7263,Git,187362
7270,Git,97459
7278,Git,162154
7281,Git,88585
7288,Git,151308
7293,Git,59471
7294,Git,172069
7295,Git,63817
7299,Git,91542
7302,Git,95531
7307,Git,121542
7308,Git,221260
7310,Git,230941
7327,Git,157771
7329,Git,168812
7352,Git,41591
7356,Git,89352
7357,Git,183173
7361,Git,169188
7362,Git,36033
7370,Git,40265
7372,Git,93718
7376,Git,105732
7378,Git,56358
7379,Git,208249
7380,Git,45024
7388,Git,61882
7391,Git,50532
7393,Git,88824
7402,Git,40436
7405,Git,88022
7414,Git,91245
7421,Git,33628
7422,Git,85549
7426,Git,67140
7427,Git,160721
7429,Git,67062
7432,Git,105608
7442,Git,56516
7459,Git,115872
7460,Git,185914
7461,Git,77330
7466,Git,169490
7468,Git,49427
7484,Git,45005
7494,Git,89294
7495,Git,105121
7500,Git,39410
7502,Git,94508
7508,Git,82721
7514,Git,247764
7520,Git,88711
7522,Git,76905
7524,Git,50056
7529,Git,61453
7540,Git,105457
7542,Git,105565
7544,Git,95103
7549,Git,75359
7560,Git,174712
7564,Git,43308
7583,Git,175794
7587,Git,265279
7588,Git,99277
7590,Git,46725
7602,Git,161843
7607,Git,114466
7627,Git,191044
7632,Git,91349
7641,Git,214538
7649,Git,358563
7655,Git,129269
7658,Git,124969
7665,Git,256742
7679,Git,74210
7680,Git,107023
7681,Git,63911
7690,Git,49785
7691,Git,35504
7697,Git,126152
7702,Git,73818
7712,Git,47946
7718,Git,101930
7722,Git,73867
7728,Git,63223
7736,Git,196089
7742,Git,80449
7743,Git,44177
7749,Git,131920
7752,Git,154248
7767,Git,184388
7774,Git,123362
7775,Git,63720
7776,Git,121219
7777,Git,72501
7779,Git,87244
7783,Git,135344
7784,Git,73834
7794,Git,127768
7795,Git,92753
7800,Git,70157
7805,Git,335166
7811,Git,170773
7812,Git,72123
7814,Git,62525
7822,Git,122570
7829,Git,79577
7844,Git,89157
7845,Git,80003
7855,Git,80770
7856,Git,139767
7858,Git,111436
7863,Git,147015
7867,Git,120498
7868,Git,156671
7877,Git,234519
7920,Git,84849
7925,Git,49386
7942,Git,59644
7955,Git,44998
7959,Git,86824
7960,Git,111669
7962,Git,56117
7972,Git,84851
7974,Git,62306
7983,Git,174432
7990,Git,217876
8002,Git,78922
8010,Git,57246
8013,Git,96465
8029,Git,104697
8031,Git,127703
8073,Git,119846
8075,Git,145872
8084,Git,80468
8099,Git,108196
8102,Git,176334
8109,Git,116617
8111,Git,182702
8112,Git,55761
8113,Git,123483
8120,Git,164115
8123,Git,123204
8124,Git,68430
8135,Git,90442
8139,Git,74942
8145,Git,72150
8155,Git,38334
8156,Git,106780
8167,Git,48270
8169,Git,131409
8172,Git,150955
8182,Git,56795
8186,Git,130341
8192,Git,65812
8199,Git,73110
8200,Git,94796
8202,Git,198276
8222,Git,203707
8227,Git,89656
8232,Git,89217
8240,Git,115717
8244,Git,185409
8248,Git,111829
8249,Git,115732
8265,Git,152248
8269,Git,226237
8270,Git,58345
8272,Git,73212
8286,Git,116756
8291,Git,158670
8296,Git,46225
8297,Git,186855
8298,Git,153536
8300,Git,69475
8304,Git,47052
8306,Git,147062
8311,Git,60382
8317,Git,42442
8319,Git,91074
8321,Git,162478
8323,Git,171937
8330,Git,117004
8338,Git,102876
8341,Git,128124
8343,Git,74564
8373,Git,52657
8383,Git,125774
8387,Git,63197
8402,Git,90097
8403,Git,105867
8407,Git,67862
8414,Git,85434
8425,Git,62299
8426,Git,96875
8430,Git,68227
8433,Git,174322
8441,Git,46116
8442,Git,115955
8443,Git,140277
8459,Git,74769
8461,Git,95255
8462,Git,262857
8464,Git,58804
8467,Git,34660
8468,Git,104399
8487,Git,62707
8500,Git,112773
8507,Git,159757
8517,Git,52861
8537,Git,185786
8550,Git,53026
8565,Git,184930
8566,Git,118941
8570,Git,61640
8571,Git,33056
8573,Git,92157
8576,Git,179776
8585,Git,42801
8588,Git,224806
8597,Git,163825
8600,Git,191579
8603,Git,64053
8606,Git,292421
8608,Git,71642
8611,Git,47646
8614,Git,136976
8615,Git,178446
8625,Git,124637
8633,Git,58771
8638,Git,185293
8645,Git,115398
8652,Git,92078
8656,Git,53937
8668,Git,228543
8671,Git,55461
8672,Git,159894
8674,Git,77419
8675,Git,74674
8678,Git,37919
8694,Git,127541
8696,Git,97247
8700,Git,46463
8705,Git,154821
8713,Git,132646
8717,Git,58395
8723,Git,67022
8736,Git,61502
8739,Git,132458
8747,Git,167719
8750,Git,127505
8756,Git,84425
8758,Git,68215
8760,Git,205416
8763,Git,325757
8768,Git,155752
8769,Git,60952
8771,Git,182824
8774,Git,50603
8775,Git,242211
8776,Git,169284
8777,Git,51012
8780,Git,67508
8783,Git,93797
8787,Git,102471
8789,Git,146072
8793,Git,50934
8795,Git,109055
8796,Git,94913
8801,Git,90840
8803,Git,108182
8822,Git,136690
8824,Git,88007
8835,Git,181422
8837,Git,157551
8839,Git,113827
8841,Git,85908
8857,Git,113243
8858,Git,136866
8861,Git,118453
8862,Git,140563
8864,Git,76858
8868,Git,66961
8869,Git,233684
8870,Git,68263
8877,Git,114325
8879,Git,144585
8888,Git,146588
8897,Git,161002
8900,Git,105641
8902,Git,255424
8906,Git,190772
8913,Git,52870
8930,Git,55278
8939,Git,93545
8940,Git,75361
8946,Git,118596
8947,Git,81894
8949,Git,309752
8953,Git,165208
8962,Git,121727
8964,Git,93535
8966,Git,197680
8972,Git,206202
8978,Git,116174
8983,Git,37547
8993,Git,134247
9006,Git,53221
9007,Git,92066
9012,Git,141466
9014,Git,191397
9020,Git,114496
9026,Git,71309
9027,Git,62457
9041,Git,141090
9043,Git,133334
9047,Git,202498
9048,Git,221624
9052,Git,110055
9067,Git,343803
9073,Git,66731
9074,Git,103134
9076,Git,151074
9077,Git,41812
9079,Git,113032
9089,Git,166870
9094,Git,177513
9106,Git,187298
9113,Git,113003
9115,Git,133039
9117,Git,93022
9121,Git,87718
9125,Git,167367
9126,Git,247024
9127,Git,43141
9134,Git,95560
9135,Git,141898
9138,Git,65764
9141,Git,77772
9162,Git,245832
9168,Git,50568
9190,Git,174000
9194,Git,97531
9200,Git,102389
9203,Git,206982
9209,Git,97125
9223,Git,101699
9232,Git,64894
9235,Git,83503
9245,Git,153182
9258,Git,158822
9259,Git,120868
9262,Git,94175
9265,Git,120125
9267,Git,155072
9269,Git,148286
9270,Git,231996
9284,Git,106848
9286,Git,78386
9295,Git,67305
9298,Git,103693
9313,Git,264666
9314,Git,193557
9316,Git,64315
9328,Git,116428
9333,Git,124064
9340,Git,75290
9351,Git,147142
9355,Git,165502
9356,Git,291966
9361,Git,196768
9362,Git,117037
9363,Git,53590
9365,Git,231943
9366,Git,125924
9367,Git,247768
9378,Git,180788
9383,Git,122406
9401,Git,47809
9412,Git,51337
9415,Git,76951
9417,Git,87669
9423,Git,88007
9432,Git,131039
9438,Git,40484
9444,Git,207995
9452,Git,46621
9461,Git,64615
9474,Git,139500
9479,Git,51131
9482,Git,76598
9488,Git,146441
9500,Git,136928
9503,Git,228268
9504,Git,163485
9506,Git,122532
9513,Git,56815
9515,Git,53359
9520,Git,227298
9522,Git,72801
9528,Git,57503
9533,Git,86261
9536,Git,90533
9537,Git,157232
9541,Git,98760
9542,Git,264824
9557,Git,35037
9559,Git,165271
9566,Git,190396
9570,Git,182659
9571,Git,55632
9572,Git,193726
9577,Git,252153
9585,Git,72358
9590,Git,65576
9594,Git,102611
9599,Git,53904
9602,Git,77396
9603,Git,119792
9611,Git,157827
9627,Git,90085
9629,Git,84016
9631,Git,112121
9635,Git,47888
9639,Git,165746
9640,Git,92102
9653,Git,131893
9662,Git,76473
9663,Git,57000
9672,Git,157784
9675,Git,98587
9696,Git,354999
9708,Git,210098
9709,Git,248406
9712,Git,100383
9719,Git,126139
9739,Git,88216
9742,Git,115922
9744,Git,89628
9746,Git,66737
9748,Git,105517
9767,Git,53253
9772,Git,146479
9787,Git,67465
9790,Git,74514
9797,Git,44641
9808,Git,210468
9810,Git,145569
9811,Git,78032
9820,Git,154703
9828,Git,72094
9835,Git,82065
9837,Git,164443
9841,Git,166976
9844,Git,140547
9846,Git,193320
9850,Git,40837
9856,Git,171427
9858,Git,91813
9863,Git,69705
9867,Git,101028
9871,Git,143043
9884,Git,72071
9886,Git,125486
9894,Git,110479
9897,Git,96759
9904,Git,103177
9910,Git,128312
9921,Git,67210
9923,Git,70868
9925,Git,94073
9933,Git,153568
9936,Git,34771
9946,Git,181958
9947,Git,185486
9949,Git,103121
9956,Git,156745
9958,Git,144912
9961,Git,68567
9965,Git,218239
9975,Git,102133
9982,Git,100703
10009,Git,96186
10016,Git,89164
10022,Git,269578
10030,Git,165860
10037,Git,132371
10043,Git,81924
10053,Git,87537
10060,Git,110251
10061,Git,95329
10066,Git,158967
10073,Git,86770
10074,Git,65821
10077,Git,97684
10084,Git,63452
10086,Git,108797
10087,Git,102930
10089,Git,114505
10110,Git,94748
10121,Git,114553
10126,Git,38196
10127,Git,85618
10136,Git,187936
10147,Git,217159
10157,Git,77657
10161,Git,58749
10164,Git,355206
10171,Git,155241
10174,Git,75204
10179,Git,129909
10186,Git,167926
10193,Git,105801
10195,Git,124736
10203,Git,45997
10210,Git,68799
10213,Git,126412
10215,Git,80627
10238,Git,142025
10244,Git,182337
10269,Git,89567
10271,Git,149866
10272,Git,87421
10274,Git,77134
10276,Git,112180
10286,Git,67583
10297,Git,76042
10299,Git,63183
10314,Git,108651
10319,Git,120614
10323,Git,65473
10324,Git,74300
10326,Git,127160
10334,Git,69206
10337,Git,262898
10340,Git,204050
10349,Git,112883
10352,Git,240564
10353,Git,36574
10357,Git,75944
10360,Git,102226
10372,Git,88886
10374,Git,58363
10377,Git,165493
10384,Git,87621
10387,Git,61320
10390,Git,46826
10397,Git,69602
10402,Git,105525
10419,Git,73958
10420,Git,188721
10429,Git,38105
10444,Git,158061
10449,Git,48110
10451,Git,50482
10457,Git,43240
10460,Git,132175
10464,Git,34323
10468,Git,381575
10480,Git,56728
10485,Git,32692
10486,Git,207021
10489,Git,152776
10494,Git,47073
10495,Git,156804
10496,Git,286694
10512,Git,68352
10528,Git,154313
10537,Git,151828
10546,Git,93638
10548,Git,124800
10553,Git,139021
10559,Git,97335
10561,Git,39515
10575,Git,98440
10576,Git,182598
10587,Git,145783
10593,Git,74580
10594,Git,45338
10621,Git,177703
10623,Git,140653
10624,Git,172994
10630,Git,219778
10637,Git,66736
10641,Git,117748
10643,Git,89016
10659,Git,83018
10660,Git,54540
10674,Git,143432
10677,Git,103207
10684,Git,48254
10687,Git,164046
10690,Git,76630
10719,Git,73843
10722,Git,37048
10726,Git,63341
10748,Git,125254
10751,Git,59896
10770,Git,53730
10777,Git,244280
10784,Git,180794
10792,Git,113350
10808,Git,80374
10816,Git,336976
10818,Git,52008
10821,Git,106911
10829,Git,63105
10838,Git,77077
10845,Git,154381
10847,Git,61844
10850,Git,238485
10858,Git,50342
10863,Git,62689
10865,Git,152927
10872,Git,153297
10875,Git,119614
10883,Git,132134
10890,Git,81597
10895,Git,51188
10898,Git,202201
10902,Git,47747
10911,Git,95117
10917,Git,38113
10925,Git,124613
10928,Git,97932
10929,Git,128015
10932,Git,98526
10944,Git,57378
10947,Git,158050
10952,Git,52486
10955,Git,88463
10971,Git,68000
10980,Git,114519
11007,Git,113979
11009,Git,179159
11012,Git,175580
11019,Git,124514
11039,Git,141763
11053,Git,77559
11055,Git,64005
11057,Git,68246
11060,Git,77373
11063,Git,121131
11065,Git,111660
11067,Git,73282
11070,Git,162029
11083,Git,60239
11084,Git,174916
11102,Git,175526
11109,Git,122842
11132,Git,79095
11133,Git,203027
11135,Git,200141
11137,Git,79368
11139,Git,82850
11149,Git,124249
11150,Git,166335
11152,Git,124402
11155,Git,64186
11160,Git,66759
11164,Git,158119
11171,Git,328022
11179,Git,109202
11180,Git,51541
11183,Git,265191
11187,Git,74060
11192,Git,118997
11217,Git,151141
11222,Git,92415
11226,Git,103431
11241,Git,114180
11249,Git,157226
11252,Git,60157
11256,Git,105008
11257,Git,86923
11259,Git,129617
11260,Git,106060
11265,Git,119820
11286,Git,74753
11291,Git,344471
11298,Git,84937
11302,Git,118958
11305,Git,157579
11314,Git,93158
11328,Git,201135
11331,Git,85581
11333,Git,67479
11362,Git,117629
11371,Git,64653
11375,Git,103759
11386,Git,302962
11390,Git,286540
11392,Git,70899
11401,Git,159623
11407,Git,194935
11408,Git,68054
11416,Git,103037
11421,Git,105429
11422,Git,152592
11429,Git,184142
11439,Git,116806
11443,Git,147464
11457,Git,37382
11465,Git,52501
11471,Git,103162
11472,Git,71524
11481,Git,51608
11482,Git,64131
11485,Git,82243
11489,Git,125093
11501,Git,63828
11503,Git,98768
11513,Git,82737
11517,Git,162625
11520,Git,111607
11521,Git,91555
11528,Git,42975
11529,Git,103656
11535,Git,82794
11544,Git,157471
11547,Git,69550
11548,Git,131400
11550,Git,57075
11557,Git,193751
11562,Git,109806
11563,Git,42664
11567,Git,234118
11569,Git,119354
11570,Git,93212
11572,Git,148429
11579,Git,120365
11593,Git,84581
11600,Git,73597
11607,Git,57234
11609,Git,109740
11615,Git,292870
11621,Git,250620
11623,Git,154148
11631,Git,79223
11632,Git,50865
11639,Git,131446
11645,Git,93160
11650,Git,121289
11652,Git,69991
11654,Git,118452
11655,Git,172309
11656,Git,59052
11665,Git,68985
11687,Git,131073
11688,Git,108426
11689,Git,145329
11707,Git,101521
11710,Git,75683
11713,Git,52942
11720,Git,120492
11733,Git,163307
11735,Git,189602
11738,Git,162244
11744,Git,85416
11745,Git,113947
11748,Git,132670
11749,Git,280211
11762,Git,147429
11763,Git,161881
11764,Git,198338
11766,Git,239616
11767,Git,75816
11777,Git,130248
11782,Git,261291
11791,Git,58829
11799,Git,256792
11802,Git,71085
11820,Git,108004
11836,Git,105740
11837,Git,132477
11838,Git,93459
11845,Git,61854
11856,Git,98357
11857,Git,172008
11870,Git,183863
11871,Git,280044
11889,Git,84709
11890,Git,67285
11897,Git,71772
11906,Git,46904
11908,Git,99512
11913,Git,48466
11920,Git,62988
11923,Git,105730
11924,Git,66312
11926,Git,55243
11943,Git,69588
11946,Git,149715
11956,Git,72631
11957,Git,82818
11962,Git,124591
11963,Git,135265
11964,Git,144527
11965,Git,54063
11970,Git,38896
11973,Git,153688
11983,Git,72566
11998,Git,140447
11999,Git,62163
12000,Git,47117
12004,Git,137833
12012,Git,168440
12014,Git,249666
12021,Git,60468
12022,Git,85000
12026,Git,169651
12027,Git,192376
12042,Git,116404
12051,Git,62479
12060,Git,181599
12061,Git,132091
12079,Git,64276
12085,Git,57204
12094,Git,173561
12096,Git,117053
12108,Git,167712
12109,Git,48365
12121,Git,108875
12125,Git,87835
12128,Git,160428
12129,Git,72733
12133,Git,42773
12134,Git,180783
12144,Git,181498
12151,Git,189177
12157,Git,211329
12161,Git,113532
12173,Git,126568
12174,Git,88812
12190,Git,144299
12194,Git,88816
12199,Git,214477
12205,Git,89185
12209,Git,76866
12215,Git,112021
12226,Git,147307
12228,Git,124935
12230,Git,94205
12232,Git,175699
12235,Git,56628
12238,Git,89661
12246,Git,120963
12248,Git,56791
12251,Git,43954
12258,Git,61433
12261,Git,116007
12264,Git,132486
12265,Git,130372
12266,Git,53088
12270,Git,60579
12271,Git,74956
12285,Git,51000
12288,Git,81807
12299,Git,168555
12304,Git,107383
12305,Git,76502
12312,Git,50997
12320,Git,235503
12321,Git,56702
12329,Git,150453
12337,Git,59788
12338,Git,55793
12339,Git,108749
12344,Git,83942
12347,Git,95003
12348,Git,200401
12350,Git,69349
12352,Git,164905
12353,Git,85393
12358,Git,161082
12377,Git,70681
12390,Git,195462
12391,Git,104254
12400,Git,181109
12416,Git,78109
12419,Git,128647
12435,Git,137057
12437,Git,53687
12439,Git,124943
12445,Git,107009
12451,Git,75564
12455,Git,128152
12460,Git,223406
12462,Git,67054
12463,Git,207587
12483,Git,47182
12484,Git,182862
12498,Git,183000
12499,Git,394917
12500,Git,58489
12503,Git,53833
12504,Git,57834
12515,Git,228077
12516,Git,140608
12523,Git,95884
12547,Git,152371
12553,Git,138010
12561,Git,59556
12567,Git,68643
12568,Git,121223
12569,Git,93919
12594,Git,64209
12601,Git,84002
12605,Git,167590
12609,Git,178608
12611,Git,202230
12613,Git,60171
12614,Git,162700
12632,Git,113710
12633,Git,95057
12652,Git,124536
12654,Git,75768
12656,Git,51552
12662,Git,118224
12663,Git,170923
12676,Git,58863
12686,Git,117521
12692,Git,152651
12694,Git,184174
12706,Git,51483
12710,Git,89997
12718,Git,85440
12726,Git,64036
12733,Git,91894
12742,Git,55764
12750,Git,90617
12752,Git,205235
12754,Git,49277
12756,Git,71828
12757,Git,43881
12766,Git,65341
12781,Git,138404
12787,Git,99867
12793,Git,66831
12795,Git,60748
12798,Git,270238
12809,Git,76582
12814,Git,94967
12825,Git,137293
12829,Git,106702
12840,Git,65487
12842,Git,175172
12848,Git,39147
12857,Git,79658
12858,Git,96874
12864,Git,67760
12870,Git,152644
12874,Git,83991
12877,Git,262466
12879,Git,40027
12880,Git,88210
12895,Git,230756
12904,Git,79806
12920,Git,72817
12943,Git,123207
12945,Git,97190
12957,Git,197219
12964,Git,66161
12965,Git,52724
12969,Git,191575
12970,Git,72633
12973,Git,124364
12977,Git,62274
12979,Git,151356
12990,Git,153206
12992,Git,163180
12995,Git,81928
12996,Git,37110
13004,Git,149258
13020,Git,121197
13050,Git,52162
13051,Git,179847
13061,Git,84546
13062,Git,147207
13068,Git,202525
13069,Git,103562
13070,Git,108170
13077,Git,96347
13078,Git,158296
13085,Git,139613
13087,Git,353999
13090,Git,128725
13094,Git,167823
13099,Git,150623
13101,Git,80476
13112,Git,43811
13119,Git,80675
13122,Git,61773
13127,Git,138115
13133,Git,350616
13136,Git,100197
13137,Git,123028
13146,Git,125480
13156,Git,157479
13161,Git,72972
13164,Git,187010
13167,Git,158264
13172,Git,62647
13191,Git,100559
13192,Git,125213
13195,Git,243811
13196,Git,69531
13199,Git,65165
13207,Git,56305
13211,Git,117619
13221,Git,204959
13225,Git,99474
13227,Git,87785
13232,Git,42928
13234,Git,212101
13243,Git,82357
13252,Git,89105
13256,Git,148263
13263,Git,75603
13267,Git,110260
13271,Git,95371
13273,Git,267679
13275,Git,130915
13278,Git,59528
13284,Git,50054
13286,Git,178425
13287,Git,49809
13290,Git,39704
13299,Git,60974
13315,Git,214511
13316,Git,40275
13320,Git,160599
13322,Git,94231
13326,Git,161568
13337,Git,33376
13349,Git,79731
13350,Git,222682
13355,Git,231006
13360,Git,97208
13362,Git,103872
13366,Git,118882
13368,Git,119211
13381,Git,45432
13383,Git,178868
13387,Git,40786
13392,Git,138640
13403,Git,93577
13408,Git,82206
13409,Git,208472
13414,Git,114581
13416,Git,84350
13429,Git,130677
13436,Git,150990
13445,Git,60621
13453,Git,59062
13454,Git,95109
13456,Git,128209
13460,Git,163656
13464,Git,291444
13467,Git,306988
13469,Git,115979
13473,Git,118928
13481,Git,55419
13483,Git,89546
13491,Git,80632
13495,Git,163255
13512,Git,60753
13513,Git,60684
13520,Git,73689
13521,Git,234733
13522,Git,187280
13538,Git,130479
13558,Git,185215
13564,Git,75681
13569,Git,46233
13591,Git,142901
13592,Git,106554
13609,Git,151662
13611,Git,126654
13613,Git,84950
13616,Git,251926
13640,Git,210154
