id_cleaned,industry,job_title,years_experience,salary_usd
4620,Gaming,"Machine Learning Engineer",7,98296
3103,Gaming,"Research Scientist",7,99928
1142,Gaming,"ML Ops Engineer",7,101711
7020,Gaming,"AI Software Engineer",7,102549
11417,Gaming,"Data Scientist",7,103037
6964,Gaming,"AI Architect",7,107260
7417,Gaming,"Deep Learning Engineer",7,110449
14318,Gaming,"Head of AI",7,115284
5190,Gaming,"Autonomous Systems Engineer",7,116339
12429,Gaming,"Computer Vision Engineer",7,116854
1147,Gaming,"AI Research Scientist",7,118612
1318,Gaming,"ML Ops Engineer",7,119685
3138,Gaming,"ML Ops Engineer",7,120864
14420,Gaming,"NLP Engineer",7,121502
14885,Gaming,"AI Architect",7,122867
4781,Gaming,"ML Ops Engineer",7,131390
249,Gaming,"Data Analyst",7,132056
7445,Gaming,"Data Analyst",7,134669
8558,Gaming,"Machine Learning Researcher",7,137840
7348,Gaming,"AI Architect",7,140931
12439,Gaming,"AI Architect",7,147403
817,Gaming,"Data Engineer",7,158240
4411,Gaming,"Data Analyst",7,159151
6664,Gaming,"Robotics Engineer",7,160986
4720,Gaming,"ML Ops Engineer",7,167007
5588,Gaming,"Computer Vision Engineer",7,167430
2219,Gaming,"Data Engineer",7,172560
2084,Gaming,"Principal Data Scientist",7,174414
11784,Gaming,"Robotics Engineer",7,179314
13771,Gaming,"AI Research Scientist",7,197658
2122,Gaming,"NLP Engineer",7,224550
10435,Gaming,"NLP Engineer",8,69624
11693,Gaming,"Data Engineer",8,78907
8092,Gaming,"Research Scientist",8,94600
6099,Gaming,"Data Engineer",8,96832
3658,Gaming,"Data Analyst",8,98483
8656,Gaming,"Data Engineer",8,99773
11214,Gaming,"NLP Engineer",8,100196
6028,Gaming,"ML Ops Engineer",8,105368
12649,Gaming,"Data Scientist",8,107975
2628,Gaming,"Research Scientist",8,110041
596,Gaming,"AI Product Manager",8,117075
494,Gaming,"Data Analyst",8,117198
10642,Gaming,"NLP Engineer",8,117748
14857,Gaming,"Data Engineer",8,118900
1957,Gaming,"AI Product Manager",8,124687
3757,Gaming,"AI Product Manager",8,126213
5300,Gaming,"Robotics Engineer",8,129374
11766,Gaming,"Head of AI",8,133780
429,Gaming,"AI Specialist",8,133855
280,Gaming,"Machine Learning Engineer",8,136733
7790,Gaming,"Head of AI",8,140931
4373,Gaming,"Autonomous Systems Engineer",8,141172
1002,Gaming,"Robotics Engineer",8,141302
337,Gaming,"Data Scientist",8,145098
13315,Gaming,"Research Scientist",8,145491
10064,Gaming,"Robotics Engineer",8,148113
1097,Gaming,"Research Scientist",8,156235
12026,Gaming,"AI Research Scientist",8,158027
11734,Gaming,"Robotics Engineer",8,163307
4175,Gaming,"AI Consultant",8,163354
12877,Gaming,"Computer Vision Engineer",8,168205
4329,Gaming,"ML Ops Engineer",8,169455
8324,Gaming,"Research Scientist",8,171937
7662,Gaming,"AI Architect",8,182487
11346,Gaming,"AI Software Engineer",8,206122
2317,Gaming,"AI Consultant",8,215846
7658,Gaming,"Computer Vision Engineer",8,225807
11443,Gaming,"Data Scientist",9,69410
3172,Gaming,"Robotics Engineer",9,74114
9597,Gaming,"Computer Vision Engineer",9,76234
8174,Gaming,"ML Ops Engineer",9,78404
5174,Gaming,"Data Analyst",9,83323
13625,Gaming,"AI Architect",9,85468
5979,Gaming,"Principal Data Scientist",9,86048
1369,Gaming,"Machine Learning Researcher",9,86969
9622,Gaming,"Data Analyst",9,89856
6297,Gaming,"AI Specialist",9,90397
8812,Gaming,"AI Consultant",9,93770
9110,Gaming,"AI Specialist",9,95348
10498,Gaming,"Research Scientist",9,99857
14830,Gaming,"AI Product Manager",9,103121
14418,Gaming,"Data Scientist",9,106600
14559,Gaming,"Deep Learning Engineer",9,111160
14174,Gaming,"Head of AI",9,115724
7922,Gaming,"Head of AI",9,118504
7492,Gaming,"AI Software Engineer",9,119580
8126,Gaming,"AI Architect",9,120929
8392,Gaming,"NLP Engineer",9,121502
14084,Gaming,"Machine Learning Researcher",9,123215
2743,Gaming,"AI Architect",9,124536
1127,Gaming,"NLP Engineer",9,126827
7169,Gaming,"Autonomous Systems Engineer",9,130078
6994,Gaming,"Autonomous Systems Engineer",9,130725
4242,Gaming,"Data Analyst",9,130978
622,Gaming,"AI Specialist",9,131250
10949,Gaming,"Autonomous Systems Engineer",9,131457
7040,Gaming,"Data Scientist",9,137417
8513,Gaming,"Principal Data Scientist",9,145129
648,Gaming,"Data Scientist",9,146370
12908,Gaming,"Deep Learning Engineer",9,147151
9616,Gaming,"NLP Engineer",9,151915
9786,Gaming,"AI Consultant",9,153620
526,Gaming,"AI Specialist",9,159755
7732,Gaming,"Machine Learning Researcher",9,160120
10774,Gaming,"ML Ops Engineer",9,163728
14956,Gaming,"Robotics Engineer",9,165706
10898,Gaming,"Research Scientist",9,169593
4180,Gaming,"Deep Learning Engineer",9,171544
6746,Gaming,"AI Product Manager",9,172119
5286,Gaming,"Machine Learning Engineer",9,181552
6476,Gaming,"ML Ops Engineer",9,187208
8022,Gaming,"NLP Engineer",9,188571
13179,Gaming,"Data Analyst",9,194354
4572,Gaming,"Computer Vision Engineer",9,197280
2767,Gaming,"Research Scientist",9,201277
12323,Gaming,"Robotics Engineer",10,111390
3589,Gaming,"Data Scientist",10,122052
7533,Gaming,"AI Product Manager",10,143005
3870,Gaming,"ML Ops Engineer",10,154588
10293,Gaming,"AI Consultant",10,165149
12631,Gaming,"Head of AI",10,177804
4892,Gaming,"Research Scientist",10,187440
5657,Gaming,"Autonomous Systems Engineer",10,193528
8027,Gaming,"Data Engineer",10,194929
4102,Gaming,"Deep Learning Engineer",10,213831
7309,Gaming,"AI Architect",10,221260
9862,Gaming,"AI Software Engineer",10,228929
11114,Gaming,"NLP Engineer",10,230365
2135,Gaming,"AI Product Manager",10,236381
8040,Gaming,"Research Scientist",10,247997
9682,Gaming,"Data Engineer",10,248302
14535,Gaming,"Head of AI",10,266349
8218,Gaming,"AI Specialist",11,106671
6220,Gaming,"Deep Learning Engineer",11,109005
6974,Gaming,"Research Scientist",11,138630
4144,Gaming,"Data Scientist",11,147169
3078,Gaming,"ML Ops Engineer",11,149555
13425,Gaming,"Computer Vision Engineer",11,152085
6269,Gaming,"NLP Engineer",11,158653
5857,Gaming,"ML Ops Engineer",11,159097
4969,Gaming,"AI Software Engineer",11,165290
14156,Gaming,"AI Research Scientist",11,178921
6117,Gaming,"Data Engineer",11,184155
8039,Gaming,"AI Architect",11,189238
11169,Gaming,"AI Consultant",11,189838
13026,Gaming,"Principal Data Scientist",11,191497
11558,Gaming,"AI Specialist",11,193751
13217,Gaming,"Principal Data Scientist",11,196032
7226,Gaming,"Data Scientist",11,197875
4585,Gaming,"ML Ops Engineer",11,206978
2869,Gaming,"Principal Data Scientist",11,221496
6832,Gaming,"Machine Learning Researcher",11,233862
1698,Gaming,"AI Architect",11,240150
11802,Gaming,"AI Consultant",11,271385
14416,Gaming,"Data Analyst",11,275850
14277,Gaming,"Deep Learning Engineer",11,300250
9243,Gaming,"AI Consultant",11,319418
12409,Gaming,"AI Research Scientist",12,89739
711,Gaming,"Research Scientist",12,104307
3771,Gaming,"Autonomous Systems Engineer",12,122324
9958,Gaming,"NLP Engineer",12,133824
9304,Gaming,"Head of AI",12,140799
5544,Gaming,"AI Consultant",12,142502
8283,Gaming,"Deep Learning Engineer",12,149701
11873,Gaming,"Autonomous Systems Engineer",12,156059
1010,Gaming,"AI Software Engineer",12,161971
2674,Gaming,"Data Engineer",12,184567
2255,Gaming,"Computer Vision Engineer",12,188500
8498,Gaming,"Deep Learning Engineer",12,225136
2165,Gaming,"Head of AI",12,237312
2667,Gaming,"AI Architect",12,243372
12699,Gaming,"AI Architect",12,275274
572,Gaming,"AI Architect",12,313205
11596,Gaming,"Deep Learning Engineer",12,341146
1265,Gaming,"Principal Data Scientist",12,364635
12517,Gaming,"Head of AI",13,140608
3888,Gaming,"AI Consultant",13,142027
3965,Gaming,"Deep Learning Engineer",13,144722
9629,Gaming,"Head of AI",13,149416
4097,Gaming,"Data Engineer",13,150472
1692,Gaming,"Machine Learning Researcher",13,151875
5703,Gaming,"Robotics Engineer",13,152832
13304,Gaming,"Machine Learning Researcher",13,155893
5504,Gaming,"Machine Learning Researcher",13,162535
7745,Gaming,"Head of AI",13,165406
8594,Gaming,"Head of AI",13,166474
7840,Gaming,"AI Specialist",13,200644
13939,Gaming,"ML Ops Engineer",13,211106
358,Gaming,"Machine Learning Engineer",13,215782
600,Gaming,"Computer Vision Engineer",13,216253
2940,Gaming,"NLP Engineer",13,216633
6283,Gaming,"Robotics Engineer",13,223470
14854,Gaming,"Principal Data Scientist",13,236225
9055,Gaming,"AI Research Scientist",13,293060
11468,Gaming,"Machine Learning Researcher",13,335768
7331,Gaming,"AI Architect",14,90507
9501,Gaming,"AI Consultant",14,136928
12894,Gaming,"Principal Data Scientist",14,148510
6065,Gaming,"Robotics Engineer",14,148538
14558,Gaming,"Data Engineer",14,154306
4413,Gaming,"AI Architect",14,155325
1427,Gaming,"AI Architect",14,156224
4502,Gaming,"AI Research Scientist",14,158292
6464,Gaming,"Data Engineer",14,163939
11959,Gaming,"Head of AI",14,165865
6612,Gaming,"AI Product Manager",14,170276
7295,Gaming,"Data Analyst",14,172069
1516,Gaming,"Data Analyst",14,172076
7875,Gaming,"Data Scientist",14,180321
11318,Gaming,"Robotics Engineer",14,182818
7358,Gaming,"AI Research Scientist",14,183173
7264,Gaming,"AI Specialist",14,187362
14078,Gaming,"Computer Vision Engineer",14,195991
9043,Gaming,"Principal Data Scientist",14,205116
7642,Gaming,"Principal Data Scientist",14,214538
653,Gaming,"AI Architect",14,222869
562,Gaming,"AI Architect",14,223289
12896,Gaming,"Computer Vision Engineer",14,230756
13401,Gaming,"AI Consultant",14,231001
5939,Gaming,"Data Analyst",14,232905
12950,Gaming,"Computer Vision Engineer",14,244745
6232,Gaming,"Research Scientist",14,251256
12747,Gaming,"Data Analyst",14,268156
2226,Gaming,"AI Research Scientist",15,111531
10844,Gaming,"Research Scientist",15,117375
8740,Gaming,"Principal Data Scientist",15,132458
12228,Gaming,"Principal Data Scientist",15,138403
13393,Gaming,"AI Architect",15,138640
5581,Gaming,"AI Architect",15,167167
11533,Gaming,"Data Scientist",15,180642
372,Gaming,"Data Engineer",15,182747
7983,Gaming,"AI Consultant",15,185056
12376,Gaming,"AI Specialist",15,194468
12496,Gaming,"Robotics Engineer",15,195798
6021,Gaming,"Data Analyst",15,199374
8089,Gaming,"Computer Vision Engineer",15,209331
189,Gaming,"Machine Learning Researcher",15,210249
8025,Gaming,"Autonomous Systems Engineer",15,212098
14801,Gaming,"Computer Vision Engineer",15,223253
1568,Gaming,"Head of AI",15,231796
327,Gaming,"AI Architect",15,238449
12911,Gaming,"Machine Learning Engineer",15,287045
9357,Gaming,"Data Engineer",15,291966
12634,Gaming,"Head of AI",16,95057
4731,Gaming,"AI Specialist",16,96023
4782,Gaming,"Computer Vision Engineer",16,107760
6214,Gaming,"Principal Data Scientist",16,122366
10278,Gaming,"AI Architect",16,133879
8311,Gaming,"Machine Learning Engineer",16,134337
6642,Gaming,"Machine Learning Engineer",16,135754
14928,Gaming,"Computer Vision Engineer",16,143697
2582,Gaming,"AI Architect",16,147595
2069,Gaming,"AI Specialist",16,147711
6560,Gaming,"AI Consultant",16,152037
3256,Gaming,"Machine Learning Engineer",16,160670
7841,Gaming,"Machine Learning Engineer",16,161164
12002,Gaming,"NLP Engineer",16,168942
10716,Gaming,"Machine Learning Researcher",16,170314
933,Gaming,"Machine Learning Researcher",16,171218
8115,Gaming,"Data Engineer",16,186106
14356,Gaming,"Principal Data Scientist",16,194385
6474,Gaming,"AI Specialist",16,196230
1903,Gaming,"Deep Learning Engineer",16,196644
10631,Gaming,"Principal Data Scientist",16,219778
5172,Gaming,"Machine Learning Engineer",16,229975
6479,Gaming,"Principal Data Scientist",16,237398
5012,Gaming,"AI Architect",16,238496
5757,Gaming,"Head of AI",16,238951
1591,Gaming,"Robotics Engineer",16,241026
11297,Gaming,"Data Scientist",16,242446
5138,Gaming,"Head of AI",16,258989
13910,Gaming,"Principal Data Scientist",16,259796
9020,Gaming,"AI Architect",16,283542
11038,Gaming,"Research Scientist",16,299781
14783,Gaming,"AI Specialist",17,120094
4330,Gaming,"Research Scientist",17,122156
438,Gaming,"Autonomous Systems Engineer",17,134632
3206,Gaming,"Deep Learning Engineer",17,138447
292,Gaming,"NLP Engineer",17,147732
9103,Gaming,"Head of AI",17,151786
13928,Gaming,"Deep Learning Engineer",17,155927
590,Gaming,"Data Scientist",17,162476
5833,Gaming,"Machine Learning Engineer",17,170202
10966,Gaming,"Autonomous Systems Engineer",17,173202
14819,Gaming,"AI Architect",17,179691
196,Gaming,"AI Software Engineer",17,180764
9204,Gaming,"AI Consultant",17,206982
12158,Gaming,"Deep Learning Engineer",17,211329
12029,Gaming,"Head of AI",17,222509
10794,Gaming,"AI Consultant",17,239159
4333,Gaming,"AI Architect",17,243179
14766,Gaming,"AI Specialist",17,243484
7531,Gaming,"ML Ops Engineer",17,259189
10938,Gaming,"Head of AI",17,260090
7493,Gaming,"Data Analyst",17,289303
5677,Gaming,"AI Software Engineer",17,295954
3915,Gaming,"AI Software Engineer",17,315149
6645,Gaming,"Head of AI",18,102643
579,Gaming,"Head of AI",18,111371
10422,Gaming,"Computer Vision Engineer",18,113827
14808,Gaming,"ML Ops Engineer",18,115574
6276,Gaming,"Machine Learning Engineer",18,115982
3785,Gaming,"Deep Learning Engineer",18,116298
4248,Gaming,"Head of AI",18,127417
781,Gaming,"Principal Data Scientist",18,145966
1990,Gaming,"ML Ops Engineer",18,150601
3597,Gaming,"AI Software Engineer",18,151513
7457,Gaming,"Data Analyst",18,156380
12702,Gaming,"Autonomous Systems Engineer",18,161792
7279,Gaming,"ML Ops Engineer",18,162154
8689,Gaming,"Autonomous Systems Engineer",18,163504
10109,Gaming,"Autonomous Systems Engineer",18,179354
4490,Gaming,"Research Scientist",18,183294
4986,Gaming,"Machine Learning Engineer",18,195647
5976,Gaming,"AI Architect",18,196550
6335,Gaming,"Head of AI",18,201006
12241,Gaming,"Machine Learning Engineer",18,206941
10082,Gaming,"Head of AI",18,216411
6704,Gaming,"AI Specialist",18,274952
5095,Gaming,"Head of AI",18,288318
11428,Gaming,"Autonomous Systems Engineer",18,313552
5258,Gaming,"AI Architect",19,88328
10706,Gaming,"Head of AI",19,95800
3996,Gaming,"AI Research Scientist",19,106322
13799,Gaming,"Machine Learning Researcher",19,107527
8690,Gaming,"Machine Learning Engineer",19,126835
12445,Gaming,"Data Scientist",19,130017
7976,Gaming,"Principal Data Scientist",19,133088
5364,Gaming,"AI Software Engineer",19,144214
13257,Gaming,"AI Research Scientist",19,148263
9410,Gaming,"ML Ops Engineer",19,148979
979,Gaming,"AI Product Manager",19,156933
10753,Gaming,"Data Analyst",19,170963
7390,Gaming,"Principal Data Scientist",19,171522
171,Gaming,"Deep Learning Engineer",19,183484
9830,Gaming,"AI Research Scientist",19,186008
4743,Gaming,"AI Architect",19,187492
82,Gaming,"ML Ops Engineer",19,196942
11234,Gaming,"Machine Learning Researcher",19,200293
1469,Gaming,"Head of AI",19,201318
4515,Gaming,"Head of AI",19,215305
10474,Gaming,"Research Scientist",19,217739
8163,Gaming,"Head of AI",19,227907
11790,Gaming,"Data Scientist",19,233248
2002,Gaming,"Robotics Engineer",19,251718
5963,Gaming,"Data Scientist",19,257823
5430,Gaming,"Data Engineer",19,259802
1615,Gaming,"Robotics Engineer",19,268848
7650,Gaming,"AI Product Manager",19,358563
