id_cleaned,job_title,years_experience,salary_usd
3256,"Machine Learning Engineer",16,160670
10463,"Machine Learning Engineer",16,160697
7841,"Machine Learning Engineer",16,161164
14213,"Machine Learning Engineer",16,163576
8180,"Machine Learning Engineer",16,167354
5029,"Machine Learning Engineer",16,183897
8300,"Machine Learning Engineer",16,203963
10855,"Machine Learning Engineer",16,204006
8874,"Machine Learning Engineer",16,213758
5172,"Machine Learning Engineer",16,229975
8853,"Machine Learning Engineer",16,252228
7041,"Machine Learning Engineer",16,283158
9723,"Machine Learning Engineer",16,287474
9702,"Machine Learning Engineer",16,293641
13596,"Machine Learning Engineer",16,318389
1101,"Machine Learning Engineer",17,109517
14254,"Machine Learning Engineer",17,113922
6689,"Machine Learning Engineer",17,135800
14051,"Machine Learning Engineer",17,140617
6678,"Machine Learning Engineer",17,140906
10091,"Machine Learning Engineer",17,152179
14802,"Machine Learning Engineer",17,154813
10733,"Machine Learning Engineer",17,164611
5833,"Machine Learning Engineer",17,170202
11300,"Machine Learning Engineer",17,186608
11584,"Machine Learning Engineer",17,196836
7991,"Machine Learning Engineer",17,217876
5476,"Machine Learning Engineer",17,228744
675,"Machine Learning Engineer",17,231074
14585,"Machine Learning Engineer",17,246694
9878,"Machine Learning Engineer",17,268138
3519,"Machine Learning Engineer",17,285168
6495,"Machine Learning Engineer",17,344427
10390,"Machine Learning Engineer",18,87501
5453,"Machine Learning Engineer",18,110419
10311,"Machine Learning Engineer",18,113088
6276,"Machine Learning Engineer",18,115982
12653,"Machine Learning Engineer",18,124536
5502,"Machine Learning Engineer",18,141749
10969,"Machine Learning Engineer",18,146429
7151,"Machine Learning Engineer",18,149699
7277,"Machine Learning Engineer",18,157897
274,"Machine Learning Engineer",18,168619
8196,"Machine Learning Engineer",18,177471
8856,"Machine Learning Engineer",18,188281
4986,"Machine Learning Engineer",18,195647
1333,"Machine Learning Engineer",18,201525
2920,"Machine Learning Engineer",18,203914
4906,"Machine Learning Engineer",18,206613
4936,"Machine Learning Engineer",18,206886
12241,"Machine Learning Engineer",18,206941
4732,"Machine Learning Engineer",18,207340
9709,"Machine Learning Engineer",18,210098
7558,"Machine Learning Engineer",18,222567
5151,"Machine Learning Engineer",18,246672
2605,"Machine Learning Engineer",18,280691
11387,"Machine Learning Engineer",18,302962
7807,"Machine Learning Engineer",19,114654
8690,"Machine Learning Engineer",19,126835
12165,"Machine Learning Engineer",19,140305
3273,"Machine Learning Engineer",19,161023
3304,"Machine Learning Engineer",19,161974
10688,"Machine Learning Engineer",19,164046
11151,"Machine Learning Engineer",19,166335
14692,"Machine Learning Engineer",19,234941
11901,"Machine Learning Engineer",19,237424
13341,"Machine Learning Engineer",19,251856
12489,"Machine Learning Engineer",19,261278
515,"Machine Learning Engineer",19,272652
3067,"Machine Learning Engineer",19,272964
1960,"Machine Learning Engineer",19,291583
14957,"Machine Learning Engineer",19,292760
