id_cleaned,industry,job_title,years_experience,salary_usd
1355,Media,"ML Ops Engineer",8,74721
10550,Media,"Autonomous Systems Engineer",8,76008
374,Media,"Machine Learning Engineer",8,79744
2439,Media,"ML Ops Engineer",8,80020
2096,Media,"Autonomous Systems Engineer",8,81397
13623,Media,"Autonomous Systems Engineer",8,85964
6240,Media,"AI Architect",8,87852
9570,Media,"Principal Data Scientist",8,89303
12357,Media,"Machine Learning Engineer",8,89375
11774,Media,"Robotics Engineer",8,94718
9610,Media,"Machine Learning Researcher",8,97484
12087,Media,"NLP Engineer",8,101314
13480,Media,"Data Engineer",8,104447
4510,Media,"Autonomous Systems Engineer",8,105624
13224,Media,"ML Ops Engineer",8,107360
5464,Media,"Deep Learning Engineer",8,107605
8231,Media,"Machine Learning Engineer",8,109597
60,Media,"AI Software Engineer",8,110222
11046,Media,"AI Research Scientist",8,115142
10269,Media,"Principal Data Scientist",8,115370
7460,Media,"AI Specialist",8,115872
7202,Media,"AI Research Scientist",8,116274
8541,Media,"Deep Learning Engineer",8,116806
9875,Media,"Data Scientist",8,118322
7897,Media,"AI Product Manager",8,119077
6061,Media,"Principal Data Scientist",8,119754
13532,Media,"AI Product Manager",8,120608
7396,Media,"Machine Learning Engineer",8,122569
14979,Media,"Data Analyst",8,127611
7115,Media,"NLP Engineer",8,133209
4312,Media,"Principal Data Scientist",8,135346
1633,Media,"Deep Learning Engineer",8,135560
11203,Media,"Head of AI",8,147645
4340,Media,"NLP Engineer",8,152424
9821,Media,"Data Engineer",8,154703
12223,Media,"Data Analyst",8,155405
4048,Media,"AI Architect",8,157518
8285,Media,"Data Engineer",8,158991
8267,Media,"Data Analyst",8,164201
14363,Media,"AI Consultant",8,164590
3853,Media,"Deep Learning Engineer",8,167042
1517,Media,"Computer Vision Engineer",8,171699
8272,Media,"Data Scientist",8,206671
2534,Media,"Machine Learning Engineer",8,231259
11055,Media,"Research Scientist",9,66839
12684,Media,"Principal Data Scientist",9,84129
1969,Media,"Autonomous Systems Engineer",9,84973
5982,Media,"NLP Engineer",9,86429
12765,Media,"NLP Engineer",9,87472
13716,Media,"Data Analyst",9,90181
3249,Media,"AI Architect",9,94880
5307,Media,"Head of AI",9,96353
8854,Media,"Research Scientist",9,97945
10623,Media,"Machine Learning Engineer",9,98895
10185,Media,"Machine Learning Researcher",9,99219
4571,Media,"Autonomous Systems Engineer",9,99939
7413,Media,"Data Analyst",9,101466
13706,Media,"NLP Engineer",9,102558
8475,Media,"AI Research Scientist",9,102724
2748,Media,"Head of AI",9,105299
5880,Media,"Autonomous Systems Engineer",9,106174
12187,Media,"AI Architect",9,107326
6714,Media,"Research Scientist",9,107835
4283,Media,"AI Research Scientist",9,108083
769,Media,"NLP Engineer",9,109118
975,Media,"NLP Engineer",9,112489
7132,Media,"Data Engineer",9,113492
14911,Media,"ML Ops Engineer",9,116154
7001,Media,"ML Ops Engineer",9,118243
2924,Media,"AI Architect",9,120290
121,Media,"AI Specialist",9,121180
11956,Media,"Robotics Engineer",9,122486
140,Media,"Principal Data Scientist",9,122598
14221,Media,"AI Software Engineer",9,122961
8124,Media,"AI Architect",9,123204
7476,Media,"ML Ops Engineer",9,124740
6624,Media,"NLP Engineer",9,124898
4147,Media,"Robotics Engineer",9,124928
1554,Media,"Machine Learning Engineer",9,133845
6644,Media,"Deep Learning Engineer",9,135827
4521,Media,"Data Analyst",9,136675
3813,Media,"Robotics Engineer",9,137417
11652,Media,"Computer Vision Engineer",9,137489
13862,Media,"AI Consultant",9,139405
12191,Media,"Machine Learning Engineer",9,144299
8510,Media,"AI Consultant",9,147970
11403,Media,"Machine Learning Engineer",9,151341
9769,Media,"Autonomous Systems Engineer",9,159332
14737,Media,"AI Software Engineer",9,183475
3665,Media,"Head of AI",9,200027
12466,Media,"Robotics Engineer",9,203206
10518,Media,"Robotics Engineer",9,204893
14549,Media,"Machine Learning Researcher",9,220601
9565,Media,"AI Software Engineer",10,105810
10959,Media,"Head of AI",10,107933
11092,Media,"Machine Learning Researcher",10,116237
13959,Media,"Data Scientist",10,124439
13032,Media,"Data Engineer",10,132013
6265,Media,"Head of AI",10,132803
14581,Media,"Machine Learning Engineer",10,135127
5273,Media,"Research Scientist",10,143454
14962,Media,"AI Product Manager",10,145565
1606,Media,"AI Architect",10,147573
10417,Media,"Head of AI",10,149821
12871,Media,"Deep Learning Engineer",10,152644
3129,Media,"Data Engineer",10,169467
11275,Media,"AI Consultant",10,170973
14702,Media,"AI Research Scientist",10,180469
9889,Media,"AI Consultant",10,182669
1974,Media,"AI Specialist",10,186793
8479,Media,"Machine Learning Researcher",10,196991
7249,Media,"Data Analyst",10,202533
11175,Media,"ML Ops Engineer",10,224521
5185,Media,"AI Research Scientist",10,240191
4979,Media,"Machine Learning Engineer",10,250873
1061,Media,"AI Architect",10,268218
13553,Media,"Computer Vision Engineer",10,353055
5893,Media,"Autonomous Systems Engineer",11,93234
8992,Media,"Data Engineer",11,127005
4094,Media,"Autonomous Systems Engineer",11,128377
6745,Media,"NLP Engineer",11,134215
13436,Media,"AI Product Manager",11,140639
9773,Media,"Computer Vision Engineer",11,146479
8756,Media,"AI Consultant",11,150982
7854,Media,"Autonomous Systems Engineer",11,155556
9380,Media,"NLP Engineer",11,155849
14756,Media,"AI Architect",11,158645
7188,Media,"Data Scientist",11,165715
9559,Media,"Deep Learning Engineer",11,166170
5654,Media,"AI Specialist",11,166173
10477,Media,"ML Ops Engineer",11,167018
5888,Media,"AI Specialist",11,182070
4241,Media,"Robotics Engineer",11,202089
10869,Media,"Robotics Engineer",11,211079
3298,Media,"Data Analyst",11,220844
8428,Media,"NLP Engineer",11,250432
3233,Media,"Autonomous Systems Engineer",11,251857
11807,Media,"Research Scientist",11,257606
1547,Media,"AI Specialist",11,258096
7588,Media,"Research Scientist",11,265279
11357,Media,"NLP Engineer",11,277441
2286,Media,"AI Research Scientist",11,290348
4332,Media,"AI Architect",12,105631
7681,Media,"Research Scientist",12,107023
4740,Media,"AI Product Manager",12,128919
12436,Media,"AI Architect",12,137057
4907,Media,"AI Architect",12,144513
12836,Media,"Data Scientist",12,149414
6751,Media,"ML Ops Engineer",12,149540
12370,Media,"Head of AI",12,161402
6088,Media,"Data Scientist",12,182681
11871,Media,"AI Software Engineer",12,183863
9847,Media,"Data Analyst",12,193320
3288,Media,"Autonomous Systems Engineer",12,208545
976,Media,"AI Architect",12,211117
10762,Media,"AI Software Engineer",12,216969
6951,Media,"Robotics Engineer",12,222198
4074,Media,"AI Product Manager",12,225000
6313,Media,"Robotics Engineer",12,235308
11622,Media,"AI Specialist",12,250620
13617,Media,"Deep Learning Engineer",12,251926
6720,Media,"Robotics Engineer",12,263998
2088,Media,"Head of AI",12,281137
555,Media,"Computer Vision Engineer",12,286216
417,Media,"Data Analyst",12,298418
7751,Media,"Head of AI",12,305915
926,Media,"AI Specialist",12,324061
12253,Media,"Robotics Engineer",13,120390
2601,Media,"Machine Learning Researcher",13,141091
134,Media,"ML Ops Engineer",13,141791
7920,Media,"AI Consultant",13,142604
170,Media,"Data Engineer",13,145355
3330,Media,"Principal Data Scientist",13,162668
2214,Media,"Data Scientist",13,162752
10203,Media,"Robotics Engineer",13,163902
14132,Media,"AI Product Manager",13,173404
10257,Media,"Head of AI",13,176165
5033,Media,"AI Software Engineer",13,188736
827,Media,"AI Specialist",13,189666
13156,Media,"Deep Learning Engineer",13,194670
2741,Media,"Research Scientist",13,198374
2840,Media,"Research Scientist",13,199525
1365,Media,"AI Product Manager",13,203007
10045,Media,"ML Ops Engineer",13,210562
365,Media,"Data Analyst",13,221235
8139,Media,"Robotics Engineer",13,223261
6025,Media,"Computer Vision Engineer",13,224939
10555,Media,"Robotics Engineer",13,226536
14452,Media,"ML Ops Engineer",13,244691
6611,Media,"Machine Learning Engineer",13,263587
10982,Media,"Data Scientist",13,296132
14259,Media,"AI Specialist",13,306077
11371,Media,"ML Ops Engineer",13,330333
5828,Media,"Robotics Engineer",14,101007
11530,Media,"ML Ops Engineer",14,103656
3177,Media,"Computer Vision Engineer",14,103711
12043,Media,"Data Engineer",14,116404
5267,Media,"Principal Data Scientist",14,131030
14995,Media,"ML Ops Engineer",14,132854
14541,Media,"NLP Engineer",14,142908
5156,Media,"Machine Learning Engineer",14,148187
13080,Media,"Computer Vision Engineer",14,149033
14752,Media,"Robotics Engineer",14,149819
1632,Media,"Robotics Engineer",14,150823
3276,Media,"AI Product Manager",14,153635
7753,Media,"Computer Vision Engineer",14,154248
4438,Media,"Head of AI",14,157264
14289,Media,"AI Architect",14,160092
3586,Media,"Computer Vision Engineer",14,165635
11656,Media,"Research Scientist",14,172309
10551,Media,"ML Ops Engineer",14,181663
10245,Media,"Data Analyst",14,182337
1327,Media,"AI Consultant",14,183449
2732,Media,"AI Software Engineer",14,192286
10533,Media,"AI Research Scientist",14,204426
4596,Media,"Deep Learning Engineer",14,204974
2876,Media,"Machine Learning Engineer",14,216351
6600,Media,"Computer Vision Engineer",14,220552
693,Media,"AI Consultant",14,221809
1462,Media,"Machine Learning Researcher",14,224367
10132,Media,"Data Engineer",14,245057
12744,Media,"Machine Learning Researcher",14,252557
10826,Media,"AI Architect",14,253682
12352,Media,"Principal Data Scientist",14,290987
8549,Media,"Computer Vision Engineer",14,291564
7022,Media,"AI Research Scientist",14,292604
13134,Media,"AI Specialist",14,350616
4536,Media,"Deep Learning Engineer",15,88053
10821,Media,"Computer Vision Engineer",15,112058
14860,Media,"Head of AI",15,128729
1572,Media,"Head of AI",15,129293
242,Media,"NLP Engineer",15,138212
4263,Media,"AI Consultant",15,144584
2964,Media,"AI Research Scientist",15,145966
13073,Media,"AI Architect",15,145993
14472,Media,"Deep Learning Engineer",15,146835
12693,Media,"Data Scientist",15,152651
8849,Media,"NLP Engineer",15,155500
2820,Media,"Deep Learning Engineer",15,164484
3201,Media,"Computer Vision Engineer",15,165462
6634,Media,"Data Analyst",15,185271
1684,Media,"Autonomous Systems Engineer",15,186222
5542,Media,"Autonomous Systems Engineer",15,187719
4226,Media,"NLP Engineer",15,194333
12197,Media,"Machine Learning Engineer",15,196297
161,Media,"Principal Data Scientist",15,198403
11329,Media,"Robotics Engineer",15,201135
567,Media,"Machine Learning Engineer",15,201269
8274,Media,"Machine Learning Researcher",15,205397
8345,Media,"Head of AI",15,205465
7380,Media,"Data Scientist",15,208249
11374,Media,"NLP Engineer",15,209991
2109,Media,"AI Research Scientist",15,214971
4176,Media,"AI Software Engineer",15,226310
8409,Media,"Data Engineer",15,252220
6302,Media,"Data Engineer",15,260042
767,Media,"Research Scientist",15,262925
6321,Media,"Research Scientist",15,273000
9661,Media,"Machine Learning Engineer",15,288302
8950,Media,"AI Specialist",15,309752
3986,Media,"Machine Learning Engineer",15,320999
12114,Media,"AI Research Scientist",16,107303
11888,Media,"Data Scientist",16,110431
5818,Media,"Research Scientist",16,114743
12136,Media,"Computer Vision Engineer",16,117233
12546,Media,"AI Software Engineer",16,119039
8730,Media,"Machine Learning Researcher",16,122459
10802,Media,"Data Analyst",16,124840
7018,Media,"AI Architect",16,126627
3471,Media,"AI Software Engineer",16,137004
13086,Media,"Machine Learning Researcher",16,139613
9406,Media,"Data Engineer",16,143016
9062,Media,"Data Engineer",16,165369
12027,Media,"AI Architect",16,169651
11168,Media,"AI Research Scientist",16,171117
2081,Media,"NLP Engineer",16,173029
12388,Media,"Data Analyst",16,174465
5548,Media,"Principal Data Scientist",16,176650
2707,Media,"AI Product Manager",16,179284
6773,Media,"AI Software Engineer",16,186282
6116,Media,"Autonomous Systems Engineer",16,196121
9048,Media,"AI Architect",16,202498
900,Media,"Machine Learning Researcher",16,206257
3760,Media,"Research Scientist",16,220431
5737,Media,"Research Scientist",16,228173
14680,Media,"Principal Data Scientist",16,238297
7666,Media,"AI Software Engineer",16,256742
10597,Media,"AI Research Scientist",16,282340
12700,Media,"ML Ops Engineer",17,92140
1639,Media,"Research Scientist",17,96760
7933,Media,"Machine Learning Researcher",17,100252
6327,Media,"AI Product Manager",17,101695
13400,Media,"AI Architect",17,102568
3343,Media,"AI Software Engineer",17,119615
10919,Media,"Principal Data Scientist",17,121020
7750,Media,"Head of AI",17,131920
12712,Media,"Research Scientist",17,132726
549,Media,"AI Software Engineer",17,135272
10380,Media,"Data Analyst",17,135592
6546,Media,"NLP Engineer",17,137758
11645,Media,"Autonomous Systems Engineer",17,139883
145,Media,"AI Product Manager",17,149053
14514,Media,"Data Scientist",17,149065
8777,Media,"Autonomous Systems Engineer",17,169284
6011,Media,"Deep Learning Engineer",17,174334
6769,Media,"Machine Learning Researcher",17,174422
6538,Media,"AI Research Scientist",17,175744
2094,Media,"ML Ops Engineer",17,181247
1790,Media,"Autonomous Systems Engineer",17,198730
1066,Media,"Computer Vision Engineer",17,199888
7847,Media,"NLP Engineer",17,203402
6357,Media,"AI Consultant",17,205456
7991,Media,"Machine Learning Engineer",17,217876
9230,Media,"AI Research Scientist",17,222230
8270,Media,"AI Product Manager",17,226237
9521,Media,"AI Product Manager",17,227298
3224,Media,"Robotics Engineer",17,239167
14176,Media,"AI Specialist",17,243233
2411,Media,"Deep Learning Engineer",17,244334
11301,Media,"AI Software Engineer",17,282592
1226,Media,"Head of AI",17,302848
5723,Media,"NLP Engineer",17,332780
7376,Media,"Autonomous Systems Engineer",18,110716
5908,Media,"Computer Vision Engineer",18,114245
5334,Media,"AI Product Manager",18,118806
10214,Media,"AI Research Scientist",18,126412
10973,Media,"Computer Vision Engineer",18,126559
